scorer,DLC_resnet_50_19FMay16shuffle6_600,DLC_resnet_50_19FMay16shuffle6_600,DLC_resnet_50_19FMay16shuffle6_600,DLC_resnet_50_19FMay16shuffle6_600,DLC_resnet_50_19FMay16shuffle6_600,DLC_resnet_50_19FMay16shuffle6_600,DLC_resnet_50_19FMay16shuffle6_600,DLC_resnet_50_19FMay16shuffle6_600,DLC_resnet_50_19FMay16shuffle6_600,DLC_resnet_50_19FMay16shuffle6_600,DLC_resnet_50_19FMay16shuffle6_600,DLC_resnet_50_19FMay16shuffle6_600,DLC_resnet_50_19FMay16shuffle6_600,DLC_resnet_50_19FMay16shuffle6_600,DLC_resnet_50_19FMay16shuffle6_600
labeled-data/3/img0570.png,992.886474609375,505.13848876953125,0.9874668121337891,994.6950073242188,517.7537841796875,0.9711614847183228,995.8447265625,531.3968505859375,0.9976443648338318,996.015380859375,527.822998046875,0.8678768873214722,1015.1008911132812,528.103515625,0.6228711605072021
labeled-data/3/img6801.png,1024.108642578125,586.560546875,0.8087612390518188,1012.1057739257812,586.5133056640625,0.9625943899154663,1003.8184204101562,585.083984375,0.9851516485214233,999.6663818359375,578.2041015625,0.9622193574905396,995.4273681640625,566.628662109375,0.9385777115821838
labeled-data/3/img0330.png,1027.0369873046875,532.2356567382812,0.892615556716919,1035.3236083984375,503.57586669921875,0.9055619835853577,1034.8087158203125,512.3427124023438,0.9970866441726685,1033.1290283203125,517.9631958007812,0.9532113075256348,1027.9981689453125,530.4583740234375,0.775199294090271
labeled-data/3/img6465.png,965.8114624023438,542.0811767578125,0.9402545094490051,952.638916015625,543.50341796875,0.9919750094413757,943.7427978515625,539.8350219726562,0.9875038862228394,936.6831665039062,532.7705078125,0.9833203554153442,933.0676879882812,519.608154296875,0.9416842460632324
labeled-data/3/img6815.png,997.363037109375,596.0676879882812,0.9237909317016602,1005.567626953125,592.0153198242188,0.9459941387176514,1004.5189208984375,583.858642578125,0.9857253432273865,1000.9537963867188,575.2628784179688,0.9666019678115845,994.7390747070312,566.4452514648438,0.9682952761650085
labeled-data/3/img6767.png,994.6699829101562,566.7566528320312,0.8436377644538879,998.2401733398438,589.3079833984375,0.9450199007987976,1002.2188720703125,583.23486328125,0.9928129315376282,1000.531982421875,576.2091064453125,0.9536819458007812,993.529052734375,566.24951171875,0.8820419311523438
labeled-data/3/img0233.png,1033.620849609375,480.4023132324219,0.8492718935012817,1041.004638671875,458.92791748046875,0.9076682925224304,1041.479736328125,461.27105712890625,0.9992087483406067,1040.4647216796875,459.5035705566406,0.9498043060302734,1041.820068359375,440.7905578613281,0.9161908626556396
labeled-data/3/img6484.png,959.5003662109375,559.11474609375,0.9719730615615845,951.3121948242188,549.3890991210938,0.9913613796234131,945.0184936523438,542.5283813476562,0.995841383934021,939.688720703125,534.9605712890625,0.9865725040435791,934.4581298828125,522.81640625,0.9127625823020935
labeled-data/3/img6503.png,938.1159057617188,524.5629272460938,0.8953561782836914,943.0857543945312,536.9354248046875,0.8680869340896606,948.4221801757812,545.85888671875,0.9984943866729736,960.0726928710938,549.7215576171875,0.877019464969635,972.0848999023438,548.8624877929688,0.9026056528091431
labeled-data/3/img2895.png,999.178955078125,671.0145263671875,0.9402326345443726,1009.362060546875,668.9644775390625,0.940208375453949,1016.9501953125,668.569580078125,0.9881138801574707,1025.1962890625,662.8070678710938,0.9701882600784302,1032.6695556640625,657.5097045898438,0.9256716966629028
labeled-data/3/img1301.png,949.2771606445312,606.8961181640625,0.9735397100448608,938.4926147460938,615.2098999023438,0.9920285940170288,931.1575317382812,620.9393920898438,0.9968774914741516,924.7201538085938,621.9273071289062,0.98082435131073,913.95703125,620.6837768554688,0.9055637717247009
labeled-data/3/img7556.png,893.530029296875,630.6504516601562,0.9304252862930298,886.5694580078125,645.7633666992188,0.951776921749115,882.12451171875,650.2982177734375,0.976442813873291,882.8433227539062,645.8268432617188,0.7121362686157227,891.8176879882812,631.9454345703125,0.6344047784805298
labeled-data/3/img6734.png,992.8502807617188,599.3712768554688,0.8352594375610352,1001.799072265625,589.6353149414062,0.9432299137115479,1004.1506958007812,583.2534790039062,0.9904645681381226,1000.6102294921875,575.153564453125,0.9615751504898071,994.1600952148438,565.934326171875,0.9428524971008301
labeled-data/3/img4246.png,950.45263671875,550.035888671875,0.9037613272666931,944.8606567382812,550.680908203125,0.9938071966171265,934.5933837890625,551.3255004882812,0.9984227418899536,929.2892456054688,551.2855834960938,0.9819601774215698,920.1473999023438,552.10595703125,0.879240095615387
labeled-data/3/img6828.png,996.6358642578125,567.830078125,0.9207078218460083,996.9757080078125,584.1644897460938,0.89504075050354,1001.7131958007812,585.4791870117188,0.9850009679794312,996.1649780273438,585.2559204101562,0.9508774280548096,995.7022094726562,567.4974365234375,0.7677211165428162
labeled-data/3/img6780.png,995.9158325195312,567.7339477539062,0.8791413903236389,1000.4052734375,593.9993286132812,0.8881062269210815,1002.78515625,585.3154296875,0.9886804223060608,1000.8995361328125,588.256103515625,0.9322415590286255,995.4127197265625,567.7030639648438,0.890559196472168
labeled-data/3/img8045.png,1008.8754272460938,495.81207275390625,0.7742177248001099,993.7344360351562,498.2682189941406,0.9807372093200684,986.3202514648438,497.4033203125,0.9995731115341187,978.41357421875,502.35638427734375,0.96408611536026,1008.0244750976562,496.1792297363281,0.9453229904174805
