scorer,DLC_resnet_50_19FMay16shuffle6_600,DLC_resnet_50_19FMay16shuffle6_600,DLC_resnet_50_19FMay16shuffle6_600,DLC_resnet_50_19FMay16shuffle6_600,DLC_resnet_50_19FMay16shuffle6_600,DLC_resnet_50_19FMay16shuffle6_600,DLC_resnet_50_19FMay16shuffle6_600,DLC_resnet_50_19FMay16shuffle6_600,DLC_resnet_50_19FMay16shuffle6_600,DLC_resnet_50_19FMay16shuffle6_600,DLC_resnet_50_19FMay16shuffle6_600,DLC_resnet_50_19FMay16shuffle6_600,DLC_resnet_50_19FMay16shuffle6_600,DLC_resnet_50_19FMay16shuffle6_600,DLC_resnet_50_19FMay16shuffle6_600
labeled-data/5/img2147.png,938.6378784179688,521.5809326171875,0.8326230049133301,941.81494140625,532.8331909179688,0.889145016670227,943.8573608398438,538.6682739257812,0.9961023330688477,943.5992431640625,546.71728515625,0.8891415596008301,938.646484375,521.4705200195312,0.6806851625442505
labeled-data/5/img1722.png,989.69873046875,498.0855712890625,0.8098663687705994,979.2909545898438,488.9422912597656,0.9138038158416748,973.9758911132812,487.1227722167969,0.9977343082427979,965.76513671875,492.6417236328125,0.9353936314582825,953.9357299804688,497.46185302734375,0.9198694229125977
labeled-data/5/img5395.png,947.443115234375,247.19078063964844,0.9633170366287231,952.9183959960938,241.08262634277344,0.9812698364257812,962.3513793945312,241.7007293701172,0.9951435327529907,965.0655517578125,245.1206817626953,0.9134504795074463,973.811767578125,255.89443969726562,0.7613723278045654
labeled-data/5/img0462.png,801.0377807617188,518.6203002929688,0.7649691104888916,787.1234741210938,514.2772827148438,0.909400224685669,783.3297119140625,513.2930908203125,0.9953854084014893,779.9895629882812,511.68304443359375,0.9133627414703369,801.2779541015625,517.59033203125,0.9131072759628296
labeled-data/5/img0441.png,756.5804443359375,506.294921875,0.8597005605697632,770.5068359375,511.1140441894531,0.8537083864212036,773.9628295898438,511.12103271484375,0.9944851398468018,781.5702514648438,514.09521484375,0.9484544396400452,790.4361572265625,514.9006958007812,0.9129619598388672
labeled-data/5/img1167.png,983.2269287109375,547.5609130859375,0.9131615161895752,1005.0559692382812,545.2333374023438,0.9457441568374634,1002.0421142578125,545.3868408203125,0.9956223964691162,996.6026611328125,547.6575317382812,0.9048140048980713,1018.3231811523438,545.6539306640625,0.7432608604431152
labeled-data/5/img1121.png,1000.2562866210938,548.9821166992188,0.8182275891304016,987.243896484375,546.386474609375,0.9431802034378052,980.1226806640625,546.5912475585938,0.9981455206871033,971.1956176757812,546.1878662109375,0.9735704660415649,960.0060424804688,546.74951171875,0.891370415687561
labeled-data/5/img1190.png,990.3960571289062,546.8477172851562,0.9371638298034668,1002.0000610351562,545.609130859375,0.9529791474342346,1010.43310546875,546.2525634765625,0.9982640743255615,1012.1944580078125,548.3206176757812,0.9118244647979736,1027.327880859375,551.4926147460938,0.6687899827957153
labeled-data/5/img8643.png,1029.681396484375,522.6193237304688,0.9433841705322266,1040.34912109375,518.2637939453125,0.9437887668609619,1045.169677734375,511.4003601074219,0.9980791807174683,1046.34765625,506.10980224609375,0.9686216115951538,1049.3602294921875,492.6343688964844,0.8004807233810425
labeled-data/5/img2726.png,916.3624267578125,533.05078125,0.988616943359375,906.7472534179688,524.601318359375,0.9625846147537231,900.419921875,518.4219360351562,0.9979283809661865,894.0623168945312,515.9539184570312,0.9847460985183716,882.412353515625,515.2943115234375,0.89693683385849
labeled-data/5/img7413.png,995.285888671875,448.45654296875,0.9938409328460693,986.5044555664062,455.6060791015625,0.9961981773376465,981.5252075195312,464.793212890625,0.9981147050857544,977.0232543945312,472.04547119140625,0.9941438436508179,971.79345703125,482.2119140625,0.9811198711395264
labeled-data/5/img7099.png,935.8821411132812,539.3679809570312,0.939089298248291,944.7905883789062,515.7298583984375,0.9690566062927246,936.7032470703125,519.9879760742188,0.9879873991012573,934.6135864257812,523.9349975585938,0.8622654676437378,955.2207641601562,512.9815063476562,0.6617304086685181
labeled-data/5/img0382.png,731.3365478515625,501.64990234375,0.8117448091506958,741.685302734375,503.4767761230469,0.9476343393325806,748.8189697265625,505.27154541015625,0.9944047927856445,756.6250610351562,505.9294128417969,0.9424285888671875,767.7621459960938,506.9999084472656,0.951492428779602
labeled-data/5/img8420.png,1063.158447265625,451.2075500488281,0.8949836492538452,1062.976806640625,474.1521911621094,0.8932995796203613,1066.5740966796875,469.3298645019531,0.9963217377662659,1063.0528564453125,474.8831481933594,0.9304659366607666,1055.15771484375,484.7705993652344,0.70168137550354
labeled-data/5/img0643.png,844.1959228515625,536.0673217773438,0.8585512638092041,853.9788818359375,538.4325561523438,0.9336956739425659,861.2322387695312,541.59814453125,0.985784649848938,868.8546142578125,544.6898193359375,0.9464077949523926,878.6619262695312,548.483154296875,0.9388517141342163
labeled-data/5/img1068.png,978.1378784179688,539.4967651367188,0.7771291732788086,963.1065673828125,545.9634399414062,0.9204556941986084,960.603759765625,547.3585815429688,0.9983508586883545,956.291015625,549.4389038085938,0.9409005045890808,977.920166015625,539.009765625,0.876237154006958
labeled-data/5/img2698.png,906.1404418945312,524.9971313476562,0.8291466236114502,887.7435913085938,512.8395385742188,0.9679476022720337,892.3006591796875,510.0599670410156,0.9629544019699097,897.0697021484375,514.9942016601562,0.8506577014923096,902.2059936523438,524.7041015625,0.5178682804107666
